SECTOR,DATE,AVG_RETURN
ENERGY,2023-06-06,0.026
ENERGY,2023-06-07,1.1074
ENERGY,2023-06-08,0.0801
ENERGY,2023-06-09,-0.1797
ENERGY,2023-06-12,0.7498
ENERGY,2023-06-13,0.4573
ENERGY,2023-06-14,0.8911
ENERGY,2023-06-15,0.1559
ENERGY,2023-06-16,0.2029
ENERGY,2023-06-19,-0.6187
ENERGY,2023-06-20,0.3537
ENERGY,2023-06-21,0.7898
ENERGY,2023-06-22,-0.934
ENERGY,2023-06-23,-1.2339
ENERGY,2023-06-26,-0.2238
ENERGY,2023-06-27,0.0798
ENERGY,2023-06-28,0.7152
ENERGY,2023-06-30,0.5694
ENERGY,2023-07-03,1.4649
ENERGY,2023-07-04,-0.1014
ENERGY,2023-07-05,0.8141
ENERGY,2023-07-06,2.3493
ENERGY,2023-07-07,-0.9098
ENERGY,2023-07-10,-0.398
ENERGY,2023-07-11,0.8644
ENERGY,2023-07-12,-0.0944
ENERGY,2023-07-13,-1.5475
ENERGY,2023-07-14,0.422
ENERGY,2023-07-17,0.0428
ENERGY,2023-07-18,0.2928
ENERGY,2023-07-19,0.952
ENERGY,2023-07-20,-0.5178
ENERGY,2023-07-21,0.4141
ENERGY,2023-07-24,0.012
ENERGY,2023-07-25,2.1558
ENERGY,2023-07-26,0.9167
ENERGY,2023-07-27,-0.8058
ENERGY,2023-07-28,0.2398
ENERGY,2023-07-31,1.4818
ENERGY,2023-08-01,-0.3886
ENERGY,2023-08-02,-1.7952
ENERGY,2023-08-03,-0.6266
ENERGY,2023-08-04,-0.6578
ENERGY,2023-08-07,-0.5339
ENERGY,2023-08-08,-0.0855
ENERGY,2023-08-09,0.6381
ENERGY,2023-08-10,0.2552
ENERGY,2023-08-11,-0.6295
ENERGY,2023-08-14,-0.5075
ENERGY,2023-08-16,0.7559
ENERGY,2023-08-17,-1.0472
ENERGY,2023-08-18,0.2275
ENERGY,2023-08-21,0.9769
ENERGY,2023-08-22,0.2258
ENERGY,2023-08-23,-0.5541
ENERGY,2023-08-24,-0.0475
ENERGY,2023-08-25,-0.6362
ENERGY,2023-08-28,0.5862
ENERGY,2023-08-29,0.1518
ENERGY,2023-08-30,-0.7444
ENERGY,2023-08-31,-1.5952
ENERGY,2023-09-01,2.6484
ENERGY,2023-09-04,0.938
ENERGY,2023-09-05,0.4487
ENERGY,2023-09-06,0.6874
ENERGY,2023-09-07,0.3714
ENERGY,2023-09-08,1.4305
ENERGY,2023-09-11,0.9282
ENERGY,2023-09-12,-5.9578
ENERGY,2023-09-13,0.9411
ENERGY,2023-09-14,0.9112
ENERGY,2023-09-15,-0.7179
ENERGY,2023-09-18,0.8707
ENERGY,2023-09-20,-0.1858
ENERGY,2023-09-21,-0.3616
ENERGY,2023-09-22,-0.5573
ENERGY,2023-09-25,-0.003
ENERGY,2023-09-26,0.0493
ENERGY,2023-09-27,-0.1442
ENERGY,2023-09-28,-0.5154
ENERGY,2023-09-29,0.9854
ENERGY,2023-10-03,-1.3767
ENERGY,2023-10-04,-0.9133
ENERGY,2023-10-05,-0.0546
ENERGY,2023-10-06,0.3863
ENERGY,2023-10-09,-1.3356
ENERGY,2023-10-10,0.6181
ENERGY,2023-10-11,1.0025
ENERGY,2023-10-12,1.1142
ENERGY,2023-10-13,0.0559
ENERGY,2023-10-16,0.2567
ENERGY,2023-10-17,1.0898
ENERGY,2023-10-18,-0.8317
ENERGY,2023-10-19,-0.4426
ENERGY,2023-10-20,-1.0351
ENERGY,2023-10-23,-2.1223
ENERGY,2023-10-25,-0.6497
ENERGY,2023-10-26,-1.3706
ENERGY,2023-10-27,1.288
ENERGY,2023-10-30,1.744
ENERGY,2023-10-31,0.1616
ENERGY,2023-11-01,-0.1273
ENERGY,2023-11-02,1.4874
ENERGY,2023-11-03,0.752
ENERGY,2023-11-06,1.496
ENERGY,2023-11-07,1.1797
ENERGY,2023-11-08,0.4806
ENERGY,2023-11-09,-0.3147
ENERGY,2023-11-10,0.139
ENERGY,2023-11-13,-0.0291
ENERGY,2023-11-15,1.1462
ENERGY,2023-11-16,0.5756
ENERGY,2023-11-17,-0.7793
ENERGY,2023-11-20,-0.2029
ENERGY,2023-11-21,-0.6368
ENERGY,2023-11-22,0.5768
ENERGY,2023-11-23,0.8687
ENERGY,2023-11-24,-0.1079
ENERGY,2023-11-28,3.1138
ENERGY,2023-11-29,0.0897
ENERGY,2023-11-30,1.1019
ENERGY,2023-12-01,0.8791
ENERGY,2023-12-04,3.9644
ENERGY,2023-12-05,3.9744
ENERGY,2023-12-06,2.243
ENERGY,2023-12-07,1.1006
ENERGY,2023-12-08,-1.3056
ENERGY,2023-12-11,-0.0061
ENERGY,2023-12-12,-1.6997
ENERGY,2023-12-13,0.7994
ENERGY,2023-12-14,1.2391
ENERGY,2023-12-15,1.8336
ENERGY,2023-12-18,-0.4458
ENERGY,2023-12-19,0.7308
ENERGY,2023-12-20,-2.7752
ENERGY,2023-12-21,2.17
ENERGY,2023-12-22,1.0403
ENERGY,2023-12-26,1.9702
ENERGY,2023-12-27,-0.3949
ENERGY,2023-12-28,1.9288
ENERGY,2023-12-29,-0.5421
ENERGY,2024-01-01,0.4523
ENERGY,2024-01-02,0.0534
ENERGY,2024-01-03,0.8257
ENERGY,2024-01-04,0.7988
ENERGY,2024-01-05,0.1199
ENERGY,2024-01-08,-0.0268
ENERGY,2024-01-09,0.1376
ENERGY,2024-01-10,-0.488
ENERGY,2024-01-11,0.7671
ENERGY,2024-01-12,1.0626
ENERGY,2024-01-15,1.4134
ENERGY,2024-01-16,0.3865
ENERGY,2024-01-17,-0.9477
ENERGY,2024-01-18,-0.7384
ENERGY,2024-01-19,1.726
ENERGY,2024-01-23,-3.0361
ENERGY,2024-01-24,2.1532
ENERGY,2024-01-25,0.4657
ENERGY,2024-01-29,4.2846
ENERGY,2024-01-30,-0.7216
ENERGY,2024-01-31,0.5186
ENERGY,2024-02-01,0.7062
ENERGY,2024-02-02,4.3846
ENERGY,2024-02-05,1.947
ENERGY,2024-02-06,1.7972
ENERGY,2024-02-07,0.5416
ENERGY,2024-02-08,1.0985
ENERGY,2024-02-09,-1.4026
ENERGY,2024-02-12,-2.5183
ENERGY,2024-02-13,0.1318
ENERGY,2024-02-14,3.1767
ENERGY,2024-02-15,3.0031
ENERGY,2024-02-16,-0.8107
ENERGY,2024-02-19,0.7084
ENERGY,2024-02-20,0.7844
ENERGY,2024-02-21,-2.1621
ENERGY,2024-02-22,0.3686
ENERGY,2024-02-23,-0.6921
ENERGY,2024-02-26,0.8558
ENERGY,2024-02-27,-0.2822
ENERGY,2024-02-28,-2.2814
ENERGY,2024-02-29,0.0258
ENERGY,2024-03-01,2.3728
ENERGY,2024-03-04,2.0241
ENERGY,2024-03-05,0.7039
ENERGY,2024-03-06,-0.9018
ENERGY,2024-03-07,-0.796
ENERGY,2024-03-11,-1.0772
ENERGY,2024-03-12,-0.7808
ENERGY,2024-03-13,-5.9391
ENERGY,2024-03-14,3.0004
ENERGY,2024-03-15,-1.8228
ENERGY,2024-03-18,0.1414
ENERGY,2024-03-19,-2.1524
ENERGY,2024-03-20,1.3625
ENERGY,2024-03-21,1.9891
ENERGY,2024-03-22,0.1945
ENERGY,2024-03-26,0.7315
ENERGY,2024-03-27,-0.0772
ENERGY,2024-03-28,1.1147
ENERGY,2024-04-01,0.996
ENERGY,2024-04-02,0.9751
ENERGY,2024-04-03,0.4308
ENERGY,2024-04-04,-0.9892
ENERGY,2024-04-05,0.0258
ENERGY,2024-04-08,1.7726
ENERGY,2024-04-09,-0.3594
ENERGY,2024-04-10,0.8787
ENERGY,2024-04-12,-1.2478
ENERGY,2024-04-15,-0.2429
ENERGY,2024-04-16,0.4604
ENERGY,2024-04-18,-0.8711
ENERGY,2024-04-19,-0.2432
ENERGY,2024-04-22,0.6337
ENERGY,2024-04-23,-0.1504
ENERGY,2024-04-24,0.9052
ENERGY,2024-04-25,0.9794
ENERGY,2024-04-26,0.0085
ENERGY,2024-04-29,1.0906
ENERGY,2024-04-30,-0.5253
ENERGY,2024-05-02,1.2634
ENERGY,2024-05-03,-0.6512
ENERGY,2024-05-06,-2.0554
ENERGY,2024-05-07,-2.4769
ENERGY,2024-05-08,2.2743
ENERGY,2024-05-09,-3.2976
ENERGY,2024-05-10,1.7345
ENERGY,2024-05-13,-0.511
ENERGY,2024-05-14,1.7885
ENERGY,2024-05-15,1.3948
ENERGY,2024-05-16,-0.1569
ENERGY,2024-05-17,0.9943
ENERGY,2024-05-21,0.9645
ENERGY,2024-05-22,-0.0419
ENERGY,2024-05-23,0.5276
ENERGY,2024-05-24,0.6799
ENERGY,2024-05-27,-0.6345
ENERGY,2024-05-28,-1.2542
ENERGY,2024-05-29,-0.5559
ENERGY,2024-05-30,-1.4766
ENERGY,2024-05-31,0.6546
ENERGY,2024-06-03,8.1164
ENERGY,2024-06-04,-14.2081
ENERGY,2024-06-05,3.4016
ENERGY,2024-06-06,2.1998
ENERGY,2024-06-07,2.1572
ENERGY,2024-06-10,0.3396
ENERGY,2024-06-11,1.0843
ENERGY,2024-06-12,0.8592
ENERGY,2024-06-13,-0.0103
ENERGY,2024-06-14,0.4304
ENERGY,2024-06-18,0.5945
ENERGY,2024-06-19,-1.8054
ENERGY,2024-06-20,0.5001
ENERGY,2024-06-21,-7.0708
ENERGY,2024-06-24,0.2548
ENERGY,2024-06-25,-0.8856
ENERGY,2024-06-26,0.6074
ENERGY,2024-06-27,1.4477
ENERGY,2024-06-28,0.6906
ENERGY,2024-07-01,-0.1689
ENERGY,2024-07-02,0.1679
ENERGY,2024-07-03,0.2171
ENERGY,2024-07-04,-0.0727
ENERGY,2024-07-05,1.5356
FINANCE,2022-01-03,2.063
FINANCE,2022-01-04,0.6912
FINANCE,2022-01-05,1.7013
FINANCE,2022-01-06,-0.2052
FINANCE,2022-01-07,0.277
FINANCE,2022-01-10,0.7394
FINANCE,2022-01-11,-0.5334
FINANCE,2022-01-12,1.0255
FINANCE,2022-01-13,0.241
FINANCE,2022-01-14,-0.0079
FINANCE,2022-01-17,1.399
FINANCE,2022-01-18,-1.4123
FINANCE,2022-01-19,-1.8026
FINANCE,2022-01-20,-1.0221
FINANCE,2022-01-21,-1.9044
FINANCE,2022-01-24,-2.3776
FINANCE,2022-01-25,-0.0962
FINANCE,2022-01-27,-1.6444
FINANCE,2022-01-28,-0.1187
FINANCE,2022-01-31,1.9816
FINANCE,2022-02-01,0.046
FINANCE,2022-02-02,1.9534
FINANCE,2022-02-03,-2.2295
FINANCE,2022-02-04,-0.7575
FINANCE,2022-02-07,-2.3738
FINANCE,2022-02-08,0.3043
FINANCE,2022-02-09,0.5267
FINANCE,2022-02-10,1.1516
FINANCE,2022-02-11,-1.8693
FINANCE,2022-02-14,-3.8803
FINANCE,2022-02-15,2.6016
FINANCE,2022-02-16,0.0088
FINANCE,2022-02-17,0.1148
FINANCE,2022-02-18,0.5155
FINANCE,2022-02-21,-1.1168
FINANCE,2022-02-22,-0.4069
FINANCE,2022-02-23,-0.2733
FINANCE,2022-02-24,-5.1577
FINANCE,2022-02-25,2.4151
FINANCE,2022-02-28,0.1244
FINANCE,2022-03-02,2.4312
FINANCE,2022-03-03,-2.3532
FINANCE,2022-03-04,-2.6271
FINANCE,2022-03-07,-3.621
FINANCE,2022-03-08,0.9056
FINANCE,2022-03-09,2.0952
FINANCE,2022-03-10,1.3967
FINANCE,2022-03-11,0.2832
FINANCE,2022-03-14,-0.1178
FINANCE,2022-03-15,-0.6757
FINANCE,2022-03-16,1.8825
FINANCE,2022-03-17,2.6218
FINANCE,2022-03-21,-1.5024
FINANCE,2022-03-22,1.181
FINANCE,2022-03-23,-0.7727
FINANCE,2022-03-24,0.1556
FINANCE,2022-03-25,-0.4847
FINANCE,2022-03-28,-0.7341
FINANCE,2022-03-29,1.3923
FINANCE,2022-03-30,2.5042
FINANCE,2022-03-31,0.042
FINANCE,2022-04-01,1.2072
FINANCE,2022-04-04,1.2154
FINANCE,2022-04-05,-0.7617
FINANCE,2022-04-06,-0.4934
FINANCE,2022-04-07,-0.1002
FINANCE,2022-04-08,1.916
FINANCE,2022-04-11,-0.3582
FINANCE,2022-04-12,-0.802
FINANCE,2022-04-13,-0.0217
FINANCE,2022-04-18,0.0547
FINANCE,2022-04-19,-2.6172
FINANCE,2022-04-20,0.1924
FINANCE,2022-04-21,1.6055
FINANCE,2022-04-22,-1.5939
FINANCE,2022-04-25,-2.2218
FINANCE,2022-04-26,1.5999
FINANCE,2022-04-27,-3.0039
FINANCE,2022-04-28,2.453
FINANCE,2022-04-29,-0.5421
FINANCE,2022-05-02,-0.5798
FINANCE,2022-05-04,-2.3441
FINANCE,2022-05-05,-0.6147
FINANCE,2022-05-06,-2.0197
FINANCE,2022-05-09,0.0019
FINANCE,2022-05-10,-0.9722
FINANCE,2022-05-11,-0.4264
FINANCE,2022-05-12,-3.3606
FINANCE,2022-05-13,-0.5388
FINANCE,2022-05-16,1.0773
FINANCE,2022-05-17,2.2884
FINANCE,2022-05-18,-0.3812
FINANCE,2022-05-19,-2.1952
FINANCE,2022-05-20,1.6221
FINANCE,2022-05-23,0.2048
FINANCE,2022-05-24,-0.5294
FINANCE,2022-05-25,1.1105
FINANCE,2022-05-26,0.9495
FINANCE,2022-05-27,1.104
FINANCE,2022-05-30,1.6485
FINANCE,2022-05-31,0.1014
FINANCE,2022-06-01,-0.3214
FINANCE,2022-06-02,0.5396
FINANCE,2022-06-03,-0.6955
FINANCE,2022-06-06,-0.0702
FINANCE,2022-06-07,-1.2193
FINANCE,2022-06-08,0.0126
FINANCE,2022-06-09,0.9844
FINANCE,2022-06-10,-1.6912
FINANCE,2022-06-13,-3.5618
FINANCE,2022-06-14,-0.8121
FINANCE,2022-06-15,1.1458
FINANCE,2022-06-16,-1.9312
FINANCE,2022-06-17,-1.0486
FINANCE,2022-06-20,-0.2333
FINANCE,2022-06-21,1.4765
FINANCE,2022-06-22,-2.6
FINANCE,2022-06-23,0.7154
FINANCE,2022-06-24,0.5103
FINANCE,2022-06-27,0.4988
FINANCE,2022-06-28,-0.6539
FINANCE,2022-06-29,-2.104
FINANCE,2022-06-30,0.1978
FINANCE,2022-07-01,3.5214
FINANCE,2022-07-04,1.3624
FINANCE,2022-07-05,-0.4928
FINANCE,2022-07-06,1.5774
FINANCE,2022-07-07,0.0789
FINANCE,2022-07-08,-0.161
FINANCE,2022-07-11,-0.0966
FINANCE,2022-07-12,-0.455
FINANCE,2022-07-13,-0.3706
FINANCE,2022-07-14,-0.8016
FINANCE,2022-07-15,1.2704
FINANCE,2022-07-18,2.213
FINANCE,2022-07-19,-0.4119
FINANCE,2022-07-20,-0.2341
FINANCE,2022-07-21,1.3765
FINANCE,2022-07-22,0.0973
FINANCE,2022-07-25,-0.5888
FINANCE,2022-07-26,0.2267
FINANCE,2022-07-27,0.4312
FINANCE,2022-07-28,5.121
FINANCE,2022-07-29,3.7327
FINANCE,2022-08-01,1.0318
FINANCE,2022-08-02,-0.7162
FINANCE,2022-08-03,-0.1105
FINANCE,2022-08-04,0.1477
FINANCE,2022-08-05,1.1462
FINANCE,2022-08-08,-0.1214
FINANCE,2022-08-10,-0.4516
FINANCE,2022-08-11,0.7357
FINANCE,2022-08-12,1.0066
FINANCE,2022-08-16,-0.309
FINANCE,2022-08-17,2.5311
FINANCE,2022-08-18,0.3129
FINANCE,2022-08-19,-2.3004
FINANCE,2022-08-22,-1.6514
FINANCE,2022-08-23,0.9192
FINANCE,2022-08-24,0.135
FINANCE,2022-08-25,0.3185
FINANCE,2022-08-26,0.1803
FINANCE,2022-08-29,-1.236
FINANCE,2022-08-30,3.1828
FINANCE,2022-09-01,-0.445
FINANCE,2022-09-02,-0.4284
FINANCE,2022-09-05,-0.1198
FINANCE,2022-09-06,-0.1664
FINANCE,2022-09-07,0.7186
FINANCE,2022-09-08,0.6157
FINANCE,2022-09-09,-0.9866
FINANCE,2022-09-12,0.4894
FINANCE,2022-09-13,0.832
FINANCE,2022-09-14,-0.5143
FINANCE,2022-09-15,-0.7126
FINANCE,2022-09-16,-2.4424
FINANCE,2022-09-19,1.1903
FINANCE,2022-09-20,1.2713
FINANCE,2022-09-21,-0.1758
FINANCE,2022-09-22,-1.1672
FINANCE,2022-09-23,-1.7089
FINANCE,2022-09-26,-2.7626
FINANCE,2022-09-27,0.5879
FINANCE,2022-09-28,-0.007
FINANCE,2022-09-29,-0.269
FINANCE,2022-09-30,1.1787
FINANCE,2022-10-03,-1.909
FINANCE,2022-10-04,2.7544
FINANCE,2022-10-06,-0.4766
FINANCE,2022-10-07,-0.0985
FINANCE,2022-10-10,-0.4282
FINANCE,2022-10-11,-1.7182
FINANCE,2022-10-12,0.615
FINANCE,2022-10-13,-1.3259
FINANCE,2022-10-14,0.6408
FINANCE,2022-10-17,0.6558
FINANCE,2022-10-18,1.2236
FINANCE,2022-10-19,-0.1928
FINANCE,2022-10-20,0.8204
FINANCE,2022-10-21,-0.9908
FINANCE,2022-10-24,0.4351
FINANCE,2022-10-25,-0.9374
FINANCE,2022-10-27,-0.9014
FINANCE,2022-10-28,0.3739
FINANCE,2022-10-31,1.2838
FINANCE,2022-11-01,1.3347
FINANCE,2022-11-02,-0.3385
FINANCE,2022-11-03,0.2135
FINANCE,2022-11-04,0.7695
FINANCE,2022-11-07,0.3371
FINANCE,2022-11-09,-1.005
FINANCE,2022-11-10,-1.9071
FINANCE,2022-11-11,0.4902
FINANCE,2022-11-14,-0.1032
FINANCE,2022-11-15,0.2107
FINANCE,2022-11-16,-1.5411
FINANCE,2022-11-17,-0.0068
FINANCE,2022-11-18,-1.0844
FINANCE,2022-11-21,-0.8441
FINANCE,2022-11-22,0.3549
FINANCE,2022-11-23,0.0951
FINANCE,2022-11-24,1.3038
FINANCE,2022-11-25,-0.0212
FINANCE,2022-11-28,0.7973
FINANCE,2022-11-29,0.2539
FINANCE,2022-11-30,0.4834
FINANCE,2022-12-01,0.9472
FINANCE,2022-12-02,0.2954
FINANCE,2022-12-05,-0.4342
FINANCE,2022-12-06,-0.5853
FINANCE,2022-12-07,-1.1327
FINANCE,2022-12-08,0.049
FINANCE,2022-12-09,-0.7326
FINANCE,2022-12-12,-0.6075
FINANCE,2022-12-13,0.9676
FINANCE,2022-12-14,0.2359
FINANCE,2022-12-15,-0.3336
FINANCE,2022-12-16,-1.3293
FINANCE,2022-12-19,1.4906
FINANCE,2022-12-20,-0.6604
FINANCE,2022-12-21,-0.7665
FINANCE,2022-12-22,-0.4792
FINANCE,2022-12-23,-2.4738
FINANCE,2022-12-26,1.5182
FINANCE,2022-12-27,0.3878
FINANCE,2022-12-28,-0.1128
FINANCE,2022-12-29,-0.1135
FINANCE,2022-12-30,0.2875
FINANCE,2023-01-02,0.7231
FINANCE,2023-01-03,1.9048
FINANCE,2023-01-04,-0.25
FINANCE,2023-01-05,-1.6512
FINANCE,2023-01-06,-0.7856
FINANCE,2023-01-09,0.096
FINANCE,2023-01-10,-0.6046
FINANCE,2023-01-11,-0.5806
FINANCE,2023-01-12,0.1777
FINANCE,2023-01-13,0.5634
FINANCE,2023-01-16,0.1179
FINANCE,2023-01-17,0.0443
FINANCE,2023-01-18,-0.0145
FINANCE,2023-01-19,-0.0347
FINANCE,2023-01-20,-1.8426
FINANCE,2023-01-23,0.2048
FINANCE,2023-01-24,-0.48
FINANCE,2023-01-25,-1.2258
FINANCE,2023-01-27,-0.5627
FINANCE,2023-01-30,0.7448
FINANCE,2023-01-31,-0.5745
FINANCE,2023-02-01,-6.7536
FINANCE,2023-02-02,-0.5282
FINANCE,2023-02-03,2.4271
FINANCE,2023-02-06,0.6966
FINANCE,2023-02-07,-0.3705
FINANCE,2023-02-08,2.4434
FINANCE,2023-02-09,1.4326
FINANCE,2023-02-10,0.1
FINANCE,2023-02-13,-0.9405
FINANCE,2023-02-14,0.0399
FINANCE,2023-02-15,0.9108
FINANCE,2023-02-16,-0.8048
FINANCE,2023-02-17,-1.4874
FINANCE,2023-02-20,0.2754
FINANCE,2023-02-21,-0.5854
FINANCE,2023-02-22,-1.9087
FINANCE,2023-02-23,-0.9457
FINANCE,2023-02-24,-0.0632
FINANCE,2023-02-27,0.2907
FINANCE,2023-02-28,-0.2219
FINANCE,2023-03-01,-0.0329
FINANCE,2023-03-02,-1.185
FINANCE,2023-03-03,1.0974
FINANCE,2023-03-06,0.4479
FINANCE,2023-03-08,-0.1902
FINANCE,2023-03-09,-1.702
FINANCE,2023-03-10,-0.5851
FINANCE,2023-03-13,-1.5673
FINANCE,2023-03-14,-1.0357
FINANCE,2023-03-15,-0.5822
FINANCE,2023-03-16,1.2492
FINANCE,2023-03-17,0.4684
FINANCE,2023-03-20,-1.1209
FINANCE,2023-03-21,2.6327
FINANCE,2023-03-22,1.9395
FINANCE,2023-03-23,-0.1157
FINANCE,2023-03-24,-1.7408
FINANCE,2023-03-27,-0.3248
FINANCE,2023-03-28,-0.5238
FINANCE,2023-03-29,1.2436
FINANCE,2023-03-31,0.8434
FINANCE,2023-04-03,0.8066
FINANCE,2023-04-05,0.3988
FINANCE,2023-04-06,1.8236
FINANCE,2023-04-10,-0.6296
FINANCE,2023-04-11,0.4573
FINANCE,2023-04-12,0.5681
FINANCE,2023-04-13,1.0624
FINANCE,2023-04-17,0.9719
FINANCE,2023-04-18,-0.2397
FINANCE,2023-04-19,-0.8026
FINANCE,2023-04-20,0.4981
FINANCE,2023-04-21,-1.4611
FINANCE,2023-04-24,0.8054
FINANCE,2023-04-25,-0.1669
FINANCE,2023-04-26,-0.1577
FINANCE,2023-04-27,0.3131
FINANCE,2023-04-28,1.1136
FINANCE,2023-05-02,0.774
FINANCE,2023-05-03,-1.0766
FINANCE,2023-05-04,2.3352
FINANCE,2023-05-05,-0.2063
FINANCE,2023-05-08,2.0877
FINANCE,2023-05-09,-0.0891
FINANCE,2023-05-10,0.9647
FINANCE,2023-05-11,0.2167
FINANCE,2023-05-12,-0.7676
FINANCE,2023-05-15,0.3122
FINANCE,2023-05-16,-0.1123
FINANCE,2023-05-17,-1.0366
FINANCE,2023-05-18,-0.0185
FINANCE,2023-05-19,-0.2962
FINANCE,2023-05-22,2.0865
FINANCE,2023-05-23,0.542
FINANCE,2023-05-24,-0.2337
FINANCE,2023-05-25,0.386
FINANCE,2023-05-26,0.958
FINANCE,2023-05-29,1.2562
FINANCE,2023-05-30,0.7244
FINANCE,2023-05-31,0.192
FINANCE,2023-06-01,0.0439
FINANCE,2023-06-02,-0.4486
FINANCE,2023-06-05,0.7202
FINANCE,2023-06-06,0.9898
FINANCE,2023-06-07,1.1012
FINANCE,2023-06-08,-0.291
FINANCE,2023-06-09,-1.0756
FINANCE,2023-06-12,0.8274
FINANCE,2023-06-13,0.9458
FINANCE,2023-06-14,0.0363
FINANCE,2023-06-15,-0.3232
FINANCE,2023-06-16,2.8867
FINANCE,2023-06-19,1.8957
FINANCE,2023-06-20,0.6901
FINANCE,2023-06-21,0.5411
FINANCE,2023-06-22,-1.3069
FINANCE,2023-06-23,-0.6795
FINANCE,2023-06-26,0.6746
FINANCE,2023-06-27,1.9392
FINANCE,2023-06-28,-0.1542
FINANCE,2023-06-30,0.2112
FINANCE,2023-07-03,0.6566
FINANCE,2023-07-04,1.5455
FINANCE,2023-07-05,0.9486
FINANCE,2023-07-06,-0.2771
FINANCE,2023-07-07,-0.3922
FINANCE,2023-07-10,0.3381
FINANCE,2023-07-11,0.0601
FINANCE,2023-07-12,0.3064
FINANCE,2023-07-13,0.6462
FINANCE,2023-07-14,-0.0682
FINANCE,2023-07-17,-0.2351
FINANCE,2023-07-18,-0.8728
FINANCE,2023-07-19,0.2429
FINANCE,2023-07-20,-0.2876
FINANCE,2023-07-21,-0.7048
FINANCE,2023-07-24,1.4522
FINANCE,2023-07-25,0.1288
FINANCE,2023-07-26,-0.5849
FINANCE,2023-07-27,-0.151
FINANCE,2023-07-28,-0.0353
FINANCE,2023-07-31,-0.2274
FINANCE,2023-08-01,-0.6535
FINANCE,2023-08-02,-1.0245
FINANCE,2023-08-03,-1.0574
FINANCE,2023-08-04,0.867
FINANCE,2023-08-07,0.9612
FINANCE,2023-08-08,0.8252
FINANCE,2023-08-09,-0.2074
FINANCE,2023-08-10,-0.3083
FINANCE,2023-08-11,-1.4491
FINANCE,2023-08-14,-1.5355
FINANCE,2023-08-16,-1.1106
FINANCE,2023-08-17,-0.1592
FINANCE,2023-08-18,-0.7794
FINANCE,2023-08-21,0.8592
FINANCE,2023-08-22,0.5554
FINANCE,2023-08-23,0.4137
FINANCE,2023-08-24,-0.2502
FINANCE,2023-08-25,0.5714
FINANCE,2023-08-28,0.3047
FINANCE,2023-08-29,0.8887
FINANCE,2023-08-30,-0.0645
FINANCE,2023-08-31,-0.5214
FINANCE,2023-09-01,0.8763
FINANCE,2023-09-04,-0.1211
FINANCE,2023-09-05,-0.4765
FINANCE,2023-09-06,0.5012
FINANCE,2023-09-07,0.769
FINANCE,2023-09-08,0.6724
FINANCE,2023-09-11,1.198
FINANCE,2023-09-12,-1.1822
FINANCE,2023-09-13,0.4188
FINANCE,2023-09-14,0.1926
FINANCE,2023-09-15,1.2877
FINANCE,2023-09-18,1.0455
FINANCE,2023-09-20,-1.5202
FINANCE,2023-09-21,-1.5825
FINANCE,2023-09-22,0.3849
FINANCE,2023-09-25,0.5116
FINANCE,2023-09-26,-0.3405
FINANCE,2023-09-27,0.5464
FINANCE,2023-09-28,-1.9721
FINANCE,2023-09-29,0.9522
FINANCE,2023-10-03,-0.1469
FINANCE,2023-10-04,-1.3352
FINANCE,2023-10-05,-0.2868
FINANCE,2023-10-06,2.2472
FINANCE,2023-10-09,-1.5545
FINANCE,2023-10-10,1.0032
FINANCE,2023-10-11,-0.0497
FINANCE,2023-10-12,-0.0565
FINANCE,2023-10-13,0.1391
FINANCE,2023-10-16,0.55
FINANCE,2023-10-17,1.0861
FINANCE,2023-10-18,-0.9897
FINANCE,2023-10-19,-0.194
FINANCE,2023-10-20,0.4494
FINANCE,2023-10-23,-0.8896
FINANCE,2023-10-25,-0.8432
FINANCE,2023-10-26,-2.0041
FINANCE,2023-10-27,0.9348
FINANCE,2023-10-30,0.7126
FINANCE,2023-10-31,0.6908
FINANCE,2023-11-01,-0.6425
FINANCE,2023-11-02,0.5185
FINANCE,2023-11-03,-0.5845
FINANCE,2023-11-06,0.7929
FINANCE,2023-11-07,0.6111
FINANCE,2023-11-08,-0.4521
FINANCE,2023-11-09,-0.1566
FINANCE,2023-11-10,0.0311
FINANCE,2023-11-13,-0.9513
FINANCE,2023-11-15,1.2176
FINANCE,2023-11-16,1.092
FINANCE,2023-11-17,1.2589
FINANCE,2023-11-20,-1.3568
FINANCE,2023-11-21,1.3242
FINANCE,2023-11-22,0.4386
FINANCE,2023-11-23,-0.5498
FINANCE,2023-11-24,-0.2336
FINANCE,2023-11-28,0.9079
FINANCE,2023-11-29,0.9127
FINANCE,2023-11-30,1.9861
FINANCE,2023-12-01,-0.3594
FINANCE,2023-12-04,0.9179
FINANCE,2023-12-05,-1.0488
FINANCE,2023-12-06,0.4398
FINANCE,2023-12-07,0.1252
FINANCE,2023-12-08,-0.4203
FINANCE,2023-12-11,-0.2635
FINANCE,2023-12-12,1.6959
FINANCE,2023-12-13,-0.8183
FINANCE,2023-12-14,0.5134
FINANCE,2023-12-15,-0.6961
FINANCE,2023-12-18,-0.0471
FINANCE,2023-12-19,-0.4162
FINANCE,2023-12-20,-2.1294
FINANCE,2023-12-21,-0.0479
FINANCE,2023-12-22,-0.0899
FINANCE,2023-12-26,-0.7223
FINANCE,2023-12-27,1.2606
FINANCE,2023-12-28,0.7232
FINANCE,2023-12-29,0.1172
FINANCE,2024-01-01,-0.3191
